CLASS,MFR,CAR LINE,DISPLACEMENT,NUMB CYL,TRANS,DRIVE SYS,INDEX NUMB,CITY MPG (GUIDE),HWY MPG (GUIDE),COMB MPG (GUIDE),UNRND CITY (EPA),UNRND HWY (EPA),UNRND COMP (EPA),FUEL TYPE,GUZLR,TURBO,SPCHGR,AVG 2D PASS VOL,AVG 2D LUGG VOL,AVG 4D PAS VOL,AVG 4D LUGG VOL,AVG HB PAS VOL,AVG HB LUGG VOL,ANL FL CST,ENG BLK TXT,TRANS DESC TXT,VLVS PER CYL,CLS,REL DT,5C CODE
SUBCOMPACT CARS,BMW,650CI CONVERTIBLE,4.8,8,Manual(M6),R,48,14,21,16,17.4,28.8,21.1711,P,G,,,,,82,11,,,4031, ,,4,3,1-Sep-08,DERIVED
SUBCOMPACT CARS,BMW,650CI CONVERTIBLE,4.8,8,Auto(S6),R,48,15,23,18,18.7,31.8,22.9554,P,,,,,,82,11,,,3586, ,3MODE CLKUP ,4,3,1-Sep-08,DERIVED
SUBCOMPACT CARS,BMW,M3 CONVERTIBLE,4,8,Manual(M6),R,40,13,20,16,16.6,27.3,20.1548,P,G,,,,,84,9,,,4031, ,,4,3,1-Sep-08,DERIVED
SUBCOMPACT CARS,BMW,M3 CONVERTIBLE,4,8,Auto(S7),R,41,14,20,16,16.671,27.3704,20.2296,P,G,,,,,84,9,,,4031,DCT TRANS,6MODE CLKUP ,4,3,1-Sep-08,DERIVED
SUBCOMPACT CARS,BMW,M3 COUPE,4,8,Manual(M6),R,40,14,20,16,17.1,28.4,20.8295,P,G,,,,,89,11,,,4031, ,,4,3,1-Sep-08,DERIVED
SUBCOMPACT CARS,BMW,M3 COUPE,4,8,Auto(S7),R,41,14,20,16,17.1163,27.8771,20.7145,P,G,,,,,89,11,,,4031,DCT TRANS,6MODE CLKUP ,4,3,1-Sep-08,DERIVED
SUBCOMPACT CARS,BMW,M6,5,10,Manual(M6),R,51,11,17,13,13.1362,23.3082,16.3464,P,G,,,,,82,13,,,4960, ,,4,3,1-Sep-08,DERIVED
SUBCOMPACT CARS,BMW,M6,5,10,Auto(S7),R,50,11,17,13,13.1051,23.7127,16.4081,P,G,,,,,82,13,,,4960,SMG TRANS,6MODE CLKUP ,4,3,1-Sep-08,DERIVED
SUBCOMPACT CARS,BMW,M6 CONVERTIBLE,5,10,Manual(M6),R,51,11,17,13,12.9,23.7,16.2277,P,G,,,,,82,11,,,4960, ,,4,3,1-Sep-08,DERIVED
SUBCOMPACT CARS,BMW,M6 CONVERTIBLE,5,10,Auto(S7),R,50,11,17,13,12.9504,24.0505,16.3451,P,G,,,,,82,11,,,4960,SMG TRANS,6MODE CLKUP ,4,3,1-Sep-08,DERIVED
SUBCOMPACT CARS,CHEVROLET,AVEO 5,1.6,4,Auto(L4),F,123,25,34,28,31.8,47.9,37.467,R,,,,,,,,91,7,2196, ,CLKUP ,4,3,1-May-08,DERIVED
SUBCOMPACT CARS,CHEVROLET,AVEO 5,1.6,4,Manual(M5),F,175,27,34,30,34.6,48.4,39.6928,R,,,,,,,,91,7,2048, ,SIL ,4,3,30-Jun-08,DERIVED
SUBCOMPACT CARS,CHEVROLET,COBALT,2,4,Manual(M5),F,100,22,30,25,27.8571,41.4543,32.6809,R,,T,,83,14,86,14,,,2460, ,,4,3,30-Jun-08,DERIVED
SUBCOMPACT CARS,CHEVROLET,COBALT,2.2,4,Auto(L4),F,121,24,33,27,30.1,46.8,35.858,R,,,,83,14,86,14,,,2276, ,CLKUP ,4,3,30-Jun-08,DERIVED
SUBCOMPACT CARS,CHEVROLET,COBALT XFE,2.2,4,Manual(M5),F,122,25,37,30,32.8,51.9,39.31,R,,,,83,14,86,14,,,2048, ,SIL ,4,3,30-Jun-08,DERIVED
SUBCOMPACT CARS,FORD,MUSTANG,4,6,Manual(M5),R,101,17,26,20,21.0177,35.701,25.791,R,,,,85,13,,,,,3075, ,,2,3,27-May-08,DERIVED
SUBCOMPACT CARS,FORD,MUSTANG,4,6,Auto(L5),R,100,16,24,19,20.4019,33.1455,24.6702,R,,,,85,13,,,,,3235, ,CLKUP ,2,3,27-May-08,DERIVED
SUBCOMPACT CARS,FORD,MUSTANG,4.6,8,Auto(L5),R,104,15,22,18,18.8917,29.8677,22.6348,R,,,,85,13,,,,,3419, ,CLKUP ,3,3,27-May-08,DERIVED
SUBCOMPACT CARS,FORD,MUSTANG,4.6,8,Manual(M5),R,106,15,23,18,18.9,31.7,23.0968,R,,,,85,13,,,,,3419, ,,3,3,27-May-08,DERIVED
SUBCOMPACT CARS,FORD,MUSTANG,5.4,8,Manual(M6),R,108,14,20,16,16.9089,27.3699,20.4212,P,G,,S,85,13,,,,,4031, ,SIL ,3,3,27-May-08,DERIVED
SUBCOMPACT CARS,HONDA,CIVIC,1.8,4,Auto(L5),F,3,24,36,28,31,50.5,37.5195,C,,,,,,91,6,,,1366,RNG=170,CLKUP ,4,3,27-Aug-08,DERIVED
SUBCOMPACT CARS,HONDA,CIVIC,1.8,4,Manual(M5),F,4,26,34,29,33.9,48.6,39.2412,R,,,,84,12,91,12,,,2122, ,,4,3,29-Aug-08,DERIVED
SUBCOMPACT CARS,HONDA,CIVIC,1.8,4,Auto(L5),F,4,25,36,29,32.8723,51.0436,39.1429,R,,,,84,12,91,12,,,2122, ,CLKUP ,4,3,29-Aug-08,DERIVED
SUBCOMPACT CARS,HONDA,CIVIC,2,4,Manual(M6),F,5,21,29,24,25.6,40.5,30.6791,P,,,,84,12,91,12,,,2690, ,,4,3,19-Sep-08,5-CYCLE
SUBCOMPACT CARS,LEXUS,IS 250,2.5,6,Manual(M6),R,14,18,26,21,22.8997,36.8,27.5892,P,,,,,,88,11,,,3070, ,,4,3,25-Aug-08,DERIVED
SUBCOMPACT CARS,LEXUS,IS 250,2.5,6,Auto(S6),R,14,21,29,24,26.6,40.7,31.5127,P,,,,,,88,11,,,2690, ,2MODE CLKUP ,4,3,25-Aug-08,DERIVED
SUBCOMPACT CARS,LEXUS,IS 250 AWD,2.5,6,Auto(S6),4,14,20,26,22,24.5898,36.2901,28.7628,P,,,,,,88,11,,,2935, ,2MODE CLKUP ,4,3,25-Aug-08,DERIVED
SUBCOMPACT CARS,LEXUS,IS 350,3.5,6,Auto(S6),R,15,18,25,20,22.4334,34.3402,26.5808,P,,,,,,88,11,,,3225, ,2MODE CLKUP ,4,3,25-Aug-08,DERIVED
SUBCOMPACT CARS,LEXUS,IS F,5,8,Auto(S8),R,20,16,23,18,19.6214,32.0888,23.7788,P,,,,,,88,11,,,3586, ,2MODE CLKUP ,4,3,25-Aug-08,DERIVED
SUBCOMPACT CARS,MASERATI,MASERATI GRANTURISMO,4.2,8,Auto(A6),R,1,12,19,15,15.6486,26.9455,19.2874,P,G,,,,,86,6,,,4302, ,2MODE CLKUP ,4,3,16-Jun-08,DERIVED
SUBCOMPACT CARS,MAZDA,MAZDA RX-8,1.3,2,Auto(S6),R,1,16,23,19,20.2,32.1,24.2445,P,,,,,,89,8,,,3393, ,DC/FW,0,3,14-Mar-08,DERIVED
SUBCOMPACT CARS,MAZDA,MAZDA RX-8,1.3,2,Manual(M6),R,1,16,22,18,20.4,30.2,23.8883,P,,,,,,89,8,,,3586, ,,0,3,14-Mar-08,DERIVED
SUBCOMPACT CARS,MERCEDES-BENZ,CLK350,3.5,6,Auto(L7),R,37,17,25,20,21.3,35.5,25.9756,P,,,,82,10,,,,,3225, ,EMS 2MODE CLKUP,4,3,16-Jul-08,DERIVED
SUBCOMPACT CARS,MERCEDES-BENZ,CLK350 (CABRIOLET),3.5,6,Auto(L7),R,48,17,25,20,21.2,35.4,25.8697,P,,,,81,9,,,,,3225, ,EMS 2MODE CLKUP,4,3,16-Jul-08,DERIVED
SUBCOMPACT CARS,MERCEDES-BENZ,CLK550,5.5,8,Auto(L7),R,47,15,22,17,18.2,30.3,22.1871,P,G,,,82,10,,,,,3793, ,EMS 2MODE CLKUP,4,3,16-Jul-08,DERIVED
SUBCOMPACT CARS,MERCEDES-BENZ,CLK550 (CABRIOLET),5.5,8,Auto(L7),R,3,15,21,17,18,29.5,21.8294,P,G,,,81,9,,,,,3793, ,EMS 2MODE CLKUP,4,3,16-Jul-08,DERIVED
SUBCOMPACT CARS,MINI,MINI CLUBMAN,1.6,4,Manual(M6),F,12,28,37,32,37,51.9,42.4892,P,,,,,,80,17,,,2012, ,,4,3,1-Sep-08,DERIVED
SUBCOMPACT CARS,MINI,MINI CLUBMAN,1.6,4,Auto(S6),F,12,25,34,29,32.82,48.522,38.4139,P,,,,,,80,17,,,2225, ,3MODE CLKUP ,4,3,1-Sep-08,DERIVED
SUBCOMPACT CARS,MINI,MINI CLUBMAN S,1.6,4,Auto(S6),F,16,23,32,26,29.7707,44.4889,34.978,P,,T,,,,80,17,,,2483, ,3MODE CLKUP ,4,3,1-Sep-08,DERIVED
SUBCOMPACT CARS,MINI,MINI CLUBMAN S,1.6,4,Manual(M6),F,16,26,34,29,33.4602,48.2339,38.8094,P,,T,,,,80,17,,,2225, ,,4,3,1-Sep-08,DERIVED
SUBCOMPACT CARS,MINI,MINI JOHN COOPER WORKS CLUBM,1.6,4,Manual(M6),F,16,26,34,29,33.4602,48.2339,38.8094,P,,T,,,,80,17,,,2225, ,,4,3,1-Sep-08,DERIVED
SUBCOMPACT CARS,MITSUBISHI,ECLIPSE,2.4,4,Manual(M5),F,21,20,28,23,25.1471,38.6206,29.8301,R,,,,,,,,82,16,2675,SOHC,,4,3,21-Apr-08,DERIVED
SUBCOMPACT CARS,MITSUBISHI,ECLIPSE,2.4,4,Auto(S4),F,21,19,26,22,24.2132,36.2744,28.4735,R,,,,,,,,82,16,2798,SOHC,2MODE CLKUP ,4,3,21-Apr-08,DERIVED
SUBCOMPACT CARS,MITSUBISHI,ECLIPSE,3.8,6,Manual(M6),F,22,16,25,19,20,34.6,24.6878,P,,,,,,,,82,16,3393,SOHC,,4,3,21-Apr-08,DERIVED
SUBCOMPACT CARS,MITSUBISHI,ECLIPSE,3.8,6,Auto(S5),F,22,16,24,19,20.1499,33.2499,24.4922,P,,,,,,,,82,16,3393,SOHC,2MODE CLKUP ,4,3,21-Apr-08,DERIVED
SUBCOMPACT CARS,NISSAN,ALTIMA COUPE,2.5,4,Manual(M6),F,23,23,32,26,29.3,45.4,34.8636,R,,,,89,8,,,,,2368, ,,4,3,1-Aug-08,DERIVED
SUBCOMPACT CARS,NISSAN,ALTIMA COUPE,2.5,4,Auto(AV),F,23,23,31,26,29.316,43.3105,34.3039,R,,,,89,8,,,,,2368, ,VMODE CLKUP ,4,3,1-Aug-08,DERIVED
SUBCOMPACT CARS,NISSAN,ALTIMA COUPE,3.5,6,Manual(M6),F,41,18,27,21,22.9327,37.9324,27.8968,P,,,,89,8,,,,,3070, ,,4,3,1-Aug-08,DERIVED
SUBCOMPACT CARS,NISSAN,ALTIMA COUPE,3.5,6,Auto(AV),F,41,19,26,22,24.1944,35.6452,28.283,P,,,,89,8,,,,,2935, ,VMODE CLKUP ,4,3,1-Aug-08,DERIVED
SUBCOMPACT CARS,NISSAN,GT-R,3.8,6,Auto(S6),4,71,16,21,18,19.7992,29.3353,23.1918,P,,T,,88,9,,,,,3586, ,EMS ,4,3,7-Jul-08,DERIVED
SUBCOMPACT CARS,PONTIAC,G3/WAVE 5,1.6,4,Manual(M5),F,175,27,34,30,34.6,48.4,39.6928,R,,,,,,,,91,7,2048, ,SIL ,4,3,30-Jun-08,DERIVED
SUBCOMPACT CARS,PONTIAC,G3/WAVE 5,1.6,4,Auto(L4),F,123,25,34,28,31.8,47.9,37.467,R,,,,,,,,91,7,2196, ,CLKUP ,4,3,1-May-08,DERIVED
SUBCOMPACT CARS,PONTIAC,G5,2.2,4,Manual(M5),F,122,25,35,29,32.8,51.9,39.31,R,,,,83,14,86,14,,,2122, ,SIL ,4,3,30-Jun-08,DERIVED
SUBCOMPACT CARS,PONTIAC,G5,2.2,4,Auto(L4),F,121,24,33,27,30.1,46.8,35.858,R,,,,83,14,86,14,,,2276, ,CLKUP ,4,3,30-Jun-08,DERIVED
SUBCOMPACT CARS,PONTIAC,G5 GT,2.2,4,Manual(M5),F,122,25,35,29,32.8,51.9,39.31,R,,,,83,14,,,,,2122, ,SIL ,4,3,30-Jun-08,DERIVED
SUBCOMPACT CARS,PONTIAC,G5 GT,2.2,4,Auto(L4),F,121,23,32,26,30.1,46.8,35.858,R,,,,83,14,,,,,2368, ,CLKUP ,4,3,30-Jun-08,DERIVED
SUBCOMPACT CARS,PONTIAC,G5 XFE,2.2,4,Manual(M5),F,122,25,37,30,32.8,51.9,39.31,R,,,,83,14,,,,,2048, ,SIL ,4,3,30-Jun-08,DERIVED
SUBCOMPACT CARS,ROUSH PERFORMANCE,ROUSH STAGE3 MUSTANG,4.6,8,Auto(L5),R,3,14,20,16,17,27.8,20.6016,P,G,,S,85,13,,,,,4031, ,EMS ,3,3,16-Jun-08,DERIVED
SUBCOMPACT CARS,ROUSH PERFORMANCE,ROUSH STAGE3 MUSTANG,4.6,8,Manual(M5),R,1,15,20,17,18,28.1,21.4731,P,G,,S,85,13,,,,,3793, ,EMS ,3,3,16-Jun-08,DERIVED
SUBCOMPACT CARS,SAAB,9-3 CONVERTIBLE,2.8,6,Manual(M6),F,178,16,26,19,19.7,36,24.741,P,,T,,82,12,,,,,3393, ,,4,3,29-Aug-08,DERIVED
SUBCOMPACT CARS,SAAB,9-3 CONVERTIBLE,2.8,6,Auto(S6),F,176,15,24,18,18.9663,33.2987,23.5223,P,,T,,82,12,,,,,3586, ,CLKUP ,4,3,29-Aug-08,DERIVED
SUBCOMPACT CARS,SALEEN PERFORMANCE,SALEEN S281 FAMILY,5,8,Manual(M6),R,1,11,18,14,14,24.8,17.4122,P,G,,S,85,13,,,,,4605, ,,3,3,4-Aug-08,DERIVED
SUBCOMPACT CARS,TOYOTA,SCION TC,2.4,4,Manual(M5),F,9,20,27,23,25.6,38.2,30.0621,R,,,,,,,,85,13,2675, ,,4,3,18-Apr-08,DERIVED
SUBCOMPACT CARS,TOYOTA,SCION TC,2.4,4,Auto(L4),F,9,21,29,24,26,40.2,30.9139,R,,,,,,,,85,13,2565, ,CLKUP ,4,3,18-Apr-08,DERIVED
SUBCOMPACT CARS,TOYOTA,SCION XD,1.8,4,Manual(M5),F,5,27,33,29,34.7,46.9,39.3004,R,,,,,,,,84,11,2122, ,,4,3,31-Jul-08,DERIVED
SUBCOMPACT CARS,TOYOTA,SCION XD,1.8,4,Auto(L4),F,5,26,32,28,33.5,45.1,37.8849,R,,,,,,,,84,11,2196, ,CLKUP ,4,3,31-Jul-08,DERIVED
SUBCOMPACT CARS,TOYOTA,YARIS,1.5,4,Manual(M5),F,1,29,36,32,37.7309,50.8763,42.6951,R,,,,,,87,13,84,13,1919, ,,4,3,17-Aug-08,DERIVED
SUBCOMPACT CARS,TOYOTA,YARIS,1.5,4,Auto(L4),F,1,29,35,31,37.4655,48.8826,41.8657,R,,,,,,87,13,84,13,1986, ,CLKUP ,4,3,17-Aug-08,DERIVED
SUBCOMPACT CARS,VOLKSWAGEN,EOS,2,4,Manual(M6),F,7,21,31,25,26.0737,41.4298,31.2932,P,,T,,77,11,,,,,2580, ,,4,3,21-Jul-08,5-CYCLE
SUBCOMPACT CARS,VOLKSWAGEN,EOS,2,4,Auto(S6),F,27,22,29,25,28.3,41.7,33.0841,P,,T,,77,11,,,,,2580, ,3MODE ,4,3,27-Jun-08,5-CYCLE
SUBCOMPACT CARS,VOLKSWAGEN,NEW BEETLE,2.5,5,Manual(M5),F,5,20,28,23,25.0356,39.3363,29.9325,R,,,,,,,,85,12,2675, ,,4,3,15-Feb-08,DERIVED
SUBCOMPACT CARS,VOLKSWAGEN,NEW BEETLE,2.5,5,Auto(S6),F,5,20,29,23,25.1672,40.8,30.4106,R,,,,,,,,85,12,2675, ,3MODE CLKUP ,4,3,15-Feb-08,DERIVED
SUBCOMPACT CARS,VOLVO,C70 CONVERTIBLE,2.5,5,Manual(M6),F,3,18,27,21,23.1,37.1,27.825,R,,T,,84,13,,,,,2927, ,,4,3,30-May-08,DERIVED
SUBCOMPACT CARS,VOLVO,C70 CONVERTIBLE,2.5,5,Auto(S5),F,3,18,26,21,23,36.5,27.5924,R,,T,,84,13,,,,,2927, ,2MODE CLKUP ,4,3,30-May-08,DERIVED
COMPACT CARS,ACURA,TSX,2.4,4,Manual(M6),F,10,20,28,23,24.9,39.3,29.8163,P,,,,,,95,13,,,2806, ,,4,4,24-Apr-08,DERIVED
COMPACT CARS,ACURA,TSX,2.4,4,Auto(S5),F,10,21,30,25,27.1,42.3,32.3274,P,,,,,,95,13,,,2580, ,2MODE CLKUP ,4,4,24-Apr-08,DERIVED
COMPACT CARS,AUDI,A4,2,4,Auto(AV),F,35,23,30,25,28.7642,42.4439,33.6437,P,,T,,,,91,12,,,2580, ,3MODE ,4,4,25-Jul-08,DERIVED
COMPACT CARS,AUDI,A4 QUATTRO,2,4,Manual(M6),4,35,22,30,25,27.6,42.1,32.6623,P,,T,,,,91,12,,,2580, ,,4,4,25-Jul-08,DERIVED
COMPACT CARS,AUDI,A4 QUATTRO,2,4,Auto(S6),4,35,21,27,23,25.9973,37.8274,30.2551,P,,T,,,,91,12,,,2806, ,3MODE CLKUP ,4,4,25-Jul-08,DERIVED
COMPACT CARS,AUDI,A4 QUATTRO,3.2,6,Auto(S6),4,25,17,26,20,22.0916,36.1369,26.7744,P,,,,,,91,12,,,3225, ,3MODE CLKUP ,4,4,20-Jun-08,5-CYCLE
COMPACT CARS,BENTLEY,AZURE,6.7,8,Auto(S6),R,2,9,15,11,11.5028,21.0609,14.4549,P,G,T,,93,8,,,,,5863, ,3MODE CLKUP ,4,4,30-Jan-08,DERIVED
COMPACT CARS,BENTLEY,BROOKLANDS,6.7,8,Auto(S6),R,2,10,14,11,11.7,19.9,14.3634,P,G,T,,97,11,,,,,5863, ,3MODE CLKUP ,4,4,30-Jan-08,DERIVED
COMPACT CARS,BENTLEY,CONTINENTAL GT,6,12,Auto(S6),4,29,10,17,13,12.8,23.8,16.1613,P,G,T,,89,11,,,,,4960, ,3MODE CLKUP ,4,4,30-Jun-08,DERIVED
COMPACT CARS,BMW,328I,3,6,Manual(M6),R,30,18,28,21,22.3879,38.72,27.6329,P,,,,,,93,12,,,3070, ,,4,4,1-Sep-08,DERIVED
COMPACT CARS,BMW,328I,3,6,Auto(S6),R,30,18,28,22,23.0549,39.5165,28.3738,P,,,,,,93,12,,,2935, ,3MODE CLKUP ,4,4,1-Sep-08,DERIVED
COMPACT CARS,BMW,328I XDRIVE,3,6,Manual(M6),4,30,17,25,20,20.8735,35.4336,25.6089,P,,,,,,93,12,,,3225, ,,4,4,1-Sep-08,DERIVED
COMPACT CARS,BMW,328I XDRIVE,3,6,Auto(S6),4,30,17,25,20,21.7665,35.2524,26.2928,P,,,,,,93,12,,,3225, ,3MODE CLKUP ,4,4,1-Sep-08,DERIVED
COMPACT CARS,BMW,335I,3,6,Manual(M6),R,35,17,26,20,20.9561,36.0905,25.8304,P,,T,,,,93,12,,,3225, ,,4,4,1-Sep-08,DERIVED
COMPACT CARS,BMW,335I,3,6,Auto(S6),R,35,17,26,20,21.7374,36.3061,26.5275,P,,T,,,,93,12,,,3225, ,3MODE CLKUP ,4,4,1-Sep-08,DERIVED
COMPACT CARS,BMW,335I XDRIVE,3,6,Manual(M6),4,35,16,25,19,20.5724,34.2517,25.0797,P,,T,,,,93,12,,,3393, ,,4,4,1-Sep-08,DERIVED
COMPACT CARS,BMW,335I XDRIVE,3,6,Auto(S6),4,35,17,25,20,21.0675,34.6141,25.5708,P,,T,,,,93,12,,,3225, ,3MODE CLKUP ,4,4,1-Sep-08,DERIVED
COMPACT CARS,BMW,M3,4,8,Manual(M6),R,40,14,20,16,17.1,28.4,20.8295,P,G,,,,,93,12,,,4031, ,,4,4,1-Sep-08,DERIVED
COMPACT CARS,BMW,M3,4,8,Auto(S7),R,41,14,20,16,17.1163,27.8771,20.7145,P,G,,,,,93,12,,,4031,DCT TRANS,6MODE CLKUP ,4,4,1-Sep-08,DERIVED
COMPACT CARS,CHEVROLET,AVEO,1.6,4,Auto(L4),F,123,25,34,28,31.8,47.9,37.467,R,,,,,,91,12,,,2196, ,CLKUP ,4,4,1-May-08,DERIVED
COMPACT CARS,CHEVROLET,AVEO,1.6,4,Manual(M5),F,175,27,34,30,34.6,48.4,39.6928,R,,,,,,91,12,,,2048, ,SIL ,4,4,30-Jun-08,DERIVED
COMPACT CARS,CHRYSLER,SEBRING CONVERTIBLE,2.4,4,Auto(L4),F,214,20,29,23,25.3,40.1,30.3388,R,,,,88,13,,,,,2675, ,CMODE ,4,4,15-Jul-08,DERIVED
COMPACT CARS,CHRYSLER,SEBRING CONVERTIBLE,2.7,6,Auto(L4),F,218,12,19,15,15.6,26.5,19.1433,E,,,,88,13,,,,,3552,E85 250,,4,4,15-Jul-08,DERIVED
COMPACT CARS,CHRYSLER,SEBRING CONVERTIBLE,2.7,6,Auto(L4),F,217,18,26,21,22.4,36.5,27.1132,R,,,,88,13,,,,,2927,GAS 350,,4,4,15-Jul-08,DERIVED
COMPACT CARS,CHRYSLER,SEBRING CONVERTIBLE,3.5,6,Auto(L6),F,219,16,27,20,20.3,37.6,25.6005,R,,,,88,13,,,,,3075, ,CMODE ,4,4,16-Jul-08,DERIVED
COMPACT CARS,DODGE,CHALLENGER,3.5,6,Auto(L4),R,301,17,25,20,21.5,34.2,25.8136,R,,,,91,16,,,,,3075, ,CMODE ,4,4,8-Jul-08,DERIVED
COMPACT CARS,DODGE,CHALLENGER,5.7,8,Manual(M6),R,402,16,25,19,19.6,34.3,24.2832,R,,,,91,16,,,,,3235, ,SIL ,2,4,14-Jul-08,DERIVED
COMPACT CARS,DODGE,CHALLENGER,5.7,8,Auto(L5),R,401,16,25,19,19.3,34.5,24.0727,R,,,,91,16,,,,,3235, ,CMODE ,2,4,14-Jul-08,DERIVED
COMPACT CARS,DODGE,CHALLENGER,6.1,8,Auto(L5),R,598,13,19,15,16.3,26,19.5886,R,G,,,91,16,,,,,4102, ,CMODE ,2,4,29-May-08,DERIVED
COMPACT CARS,DODGE,CHALLENGER,6.1,8,Manual(M6),R,590,14,22,16,16.8,30.1,20.9695,R,G,,,91,16,,,,,3844, ,,2,4,14-Jul-08,DERIVED
COMPACT CARS,FORD,FOCUS  FWD,2,4,Manual(M5),F,131,24,35,28,30.8,48.9,36.9555,R,,,,93,14,93,14,,,2196, ,SIL ,4,4,21-Jul-08,DERIVED
COMPACT CARS,FORD,FOCUS  FWD,2,4,Auto(L4),F,125,24,33,27,30.6403,45.8151,36.0071,R,,,,93,14,93,14,,,2276, ,CLKUP ,4,4,21-Jul-08,DERIVED
COMPACT CARS,HONDA,ACCORD 2DR COUPE,2.4,4,Manual(M5),F,9,22,31,25,27.9,43.5,33.2689,R,,,,93,12,,,,,2460, ,,4,4,2-Aug-08,DERIVED
COMPACT CARS,HONDA,ACCORD 2DR COUPE,2.4,4,Auto(L5),F,9,21,30,24,26.1816,42.2228,31.5807,R,,,,93,12,,,,,2565, ,CLKUP ,4,4,2-Aug-08,DERIVED
COMPACT CARS,HONDA,ACCORD 2DR COUPE,3.5,6,Auto(L5),F,14,19,28,22,23.7,39.8329,28.9822,R,,,,93,12,,,,,2798,VCM,CLKUP ,4,4,2-Aug-08,DERIVED
COMPACT CARS,HONDA,ACCORD 2DR COUPE,3.5,6,Manual(M6),F,12,17,25,20,20.7,35.3,25.4337,R,,,,93,12,,,,,3075, ,,4,4,2-Aug-08,DERIVED
COMPACT CARS,HONDA,CIVIC HYBRID,1.3,4,Auto(AV),F,2,40,45,42,54.6,65,58.8362,R,,,,,,91,10,,,1464,HEV,EMS ,2,4,19-Aug-08,DERIVED
COMPACT CARS,HYUNDAI,ACCENT,1.6,4,Manual(M5),F,17,27,33,29,35.3,46.1,39.46,R,,,,,,92,12,92,16,2122, ,,4,4,25-Aug-08,DERIVED
COMPACT CARS,HYUNDAI,ACCENT,1.6,4,Auto(L4),F,17,26,35,29,33.1,49.5,38.8996,R,,,,,,92,12,92,16,2122, ,CLKUP ,4,4,25-Aug-08,DERIVED
COMPACT CARS,KIA,RIO,1.6,4,Manual(M5),F,15,27,33,30,35.585,47.0003,39.9515,R,,,,,,92,12,92,16,2048, ,,4,4,25-Aug-08,DERIVED
COMPACT CARS,KIA,RIO,1.6,4,Auto(L4),F,15,26,35,30,33.9394,49.0501,39.4017,R,,,,,,92,12,92,16,2048, ,CLKUP ,4,4,25-Aug-08,DERIVED
COMPACT CARS,LEXUS,GS 450H,3.5,6,Auto(S6),R,16,22,25,23,27.9,35.3494,30.823,P,,,,,,98,9,,,2806,HEV,VMODE VLKUP ,4,4,12-Oct-08,DERIVED
COMPACT CARS,MAZDA,MAZDA3,2,4,Manual(M5),F,6,24,32,27,31.0221,44.655,35.9628,R,,,,,,94,11,95,17,2276, ,,4,4,16-Jun-08,DERIVED
COMPACT CARS,MAZDA,MAZDA3,2,4,Auto(S4),F,6,22,30,25,28.5434,42.5117,33.4961,R,,,,,,94,11,95,17,2460, ,DC/FW,4,4,16-Jun-08,DERIVED
COMPACT CARS,MAZDA,MAZDA3,2.3,4,Manual(M5),F,7,22,29,25,28.3113,41.1816,32.9445,R,,,,,,94,11,95,17,2460, ,,4,4,13-Jun-08,DERIVED
COMPACT CARS,MAZDA,MAZDA3,2.3,4,Auto(S5),F,7,22,28,24,27.6239,39.8231,32.0408,R,,,,,,94,11,95,17,2565, ,DC/FW,4,4,13-Jun-08,DERIVED
COMPACT CARS,MERCEDES-BENZ,C300,3,6,Auto(L7),R,35,13,19,15,16.4,26.4,19.7699,E,,,,,,88,12,,,3552,E85 320,EMS 2MODE CLKUP,4,4,16-Jul-08,DERIVED
COMPACT CARS,MERCEDES-BENZ,C300,3,6,Auto(L7),R,31,18,25,21,22.3,35.5,26.7811,P,,,,,,88,12,,,3070,GAS 440,EMS 2MODE CLKUP,4,4,16-Jul-08,DERIVED
COMPACT CARS,MERCEDES-BENZ,C300 4MATIC,3,6,Auto(L7),4,36,13,19,15,16,25.6,19.2481,E,,,,,,88,12,,,3552,E85 320,EMS 2MODE CLKUP,4,4,16-Jul-08,DERIVED
COMPACT CARS,MERCEDES-BENZ,C300 4MATIC,3,6,Auto(L7),4,34,17,25,20,21.8,34.2,26.0503,P,,,,,,88,12,,,3225,GAS 430,EMS 2MODE CLKUP,4,4,16-Jul-08,DERIVED
COMPACT CARS,MERCEDES-BENZ,C350,3.5,6,Auto(L7),R,2,17,25,20,21.4424,34.811,25.9222,P,,,,,,88,12,,,3225, ,EMS 2MODE CLKUP,4,4,16-Jul-08,DERIVED
COMPACT CARS,MERCEDES-BENZ,C63 AMG,6.2,8,Auto(S7),R,45,12,19,15,15.2,26.7,18.8544,P,G,,,,,88,12,,,4302, ,EMS 2MODE CLKUP,4,4,16-Jul-08,DERIVED
COMPACT CARS,MERCEDES-BENZ,CL550 4MATIC,5.5,8,Auto(L7),4,40,14,21,17,17.4,29.2,21.2675,P,G,,,91,14,,,,,3793, ,EMS 2MODE CLKUP,4,4,16-Jul-08,DERIVED
COMPACT CARS,MERCEDES-BENZ,CL600,5.5,12,Auto(L5),R,26,11,17,13,13.6,23,16.6649,P,G,T,,91,14,,,,,4960, ,EMS 2MODE CLKUP,3,4,16-Jul-08,DERIVED
COMPACT CARS,MERCEDES-BENZ,CL63 AMG,6.2,8,Auto(S7),R,10,11,18,14,14,24.7,17.39,P,G,,,91,14,,,,,4605, ,EMS 2MODE CLKUP,3,4,16-Jul-08,DERIVED
